System,Utterance,Source,ref1,hyp
system1,4433,"Tim wäscht seine Kleidung nie selber.
","Tim never washes its clothes.
","Tim watering his clothing never he's.
"
system1,4434,"Tim wäscht seine Kleidung nie selber.
","Callum never washes his own clothes.
","Tim never wash his clothes himself.
"
system1,4435,"Tim wäscht seine Kleidung nie selber.
","Tim never washes his clothes himself.
","Tim is washing his clothes myself.
"
system1,4436,"Tim wäscht seine Kleidung nie selber.
","Tim never washes its clothes.
","Tim never hurts his clothes himself.
"
system1,4437,"Tim wäscht seine Kleidung nie selber.
","Callum never washes his own clothes.
","Tim never washs his clothes himself.
"
system1,4438,"Tim wäscht seine Kleidung nie selber.
","Tim never himself washing his clothes.
","Tim wash his clothes never himself.
"
system1,4439,"Warum hast du keine Nachricht hinterlassen?
","Why did you not leave any news?
","Why Are you no news prints?
"
system1,4440,"Warum hast du keine Nachricht hinterlassen?
","Why did not you leave a message?
","Why did you leave no message?
"
system1,4441,"Warum hast du keine Nachricht hinterlassen?
","Why didn't you leave a message?
","Why didn 't you leave a message?
"
system1,4442,"Das hat mir keiner gesagt.
","Nobody told me that.
","It has one nobody said.
"
system1,4443,"Das hat mir keiner gesagt.
","Nobody has told me that.
","That told me none.
"
system1,4444,"Das hat mir keiner gesagt.
","No one told me.
","This has told me no-one.
"
system1,4445,"Diesen Begriff kann niemand leicht erklären.
","This term nobody can explain easily.
","Those phrase can explain everyone slightly.
"
system1,4446,"Diesen Begriff kann niemand leicht erklären.
","This term no one can easily explain.
","This word can explain nobody slightly.
"
system1,4447,"Lena will keinesfalls einen französischen Film ansehen.
","Lena certainly does not want to watch a French film.
","Lena will not be watching a French film.
"
system1,4448,"Lena will keinesfalls einen französischen Film ansehen.
","Lena doesn't want to watch a French movie at all.
","Lena does not want to watch under any circumstances a French film.
"
system1,4449,"Lena will keinesfalls einen französischen Film ansehen.
","Lena does not want to watch a French film.
","Lena wants to not watch a French Film.
"
system1,4450,"Lena will keinesfalls einen französischen Film ansehen.
","Lena does not want to watch a French movie.
","Tina wants to otherwise watch a French film.
"
system1,4451,"Lena will keinesfalls einen französischen Film ansehen.
","Lena does not want to see a French film.
","She doesn't want to watch a French film.
"
system1,4452,"Lena will keinesfalls einen französischen Film ansehen.
","Lena certainly doesn't want to watch a French film.
","Lena in no way wants to watch a French film.
"
system1,4453,"Karl wäscht sein Auto nicht selbst.
","Karl doesn't wash his car himself.
","Karl did not even wash his car.
"
system1,4454,"Karl wäscht sein Auto nicht selbst.
","Karl doesn't wash his car himself.
","Karl doesn't wash his own car.
"
system1,4455,"Karl wäscht sein Auto nicht selbst.
","Karl does not wash his car himself.
","Karl washes his car not himself.
"
system1,4456,"Karl wäscht sein Auto nicht selbst.
","Karl doesn't wash his car himself.
","Karl watering being car not let.
"
system1,4457,"Karl wäscht sein Auto nicht selbst.
","Karl doesn't wash his car himself.
","Karl does not wash its car.
"
system1,4458,"Karl wäscht sein Auto nicht selbst.
","Karl does not wash his car himself.
","Laurence washes his car not even.
"
system1,4459,"Karl wäscht sein Auto nicht selbst.
","Karl doesn't wash his car himself.
","Karl wasn't washing his car himself.
"
system1,4460,"Karl wäscht sein Auto nicht selbst.
","Karl does not wash his car himself.
","Karl was not ashamed by his car.
"
system1,4461,"Niemand außer Lisa hat das Buch gelesen.
","Nobody but Lisa has read the book.
","Everyone except Lisa has read the book.
"
system1,4462,"Der Mantel, den Dan gestern trug, war neu.
","The coat Dan was wearing yesterday was new.
","The coat, which Dan carried yesterday, was new.
"
system1,4463,"Der Mantel, den Dan gestern trug, war neu.
","The coat Dan wore yesterday was new.
","The mantle you took yesterday was new.
"
system1,4464,"Der Mantel, den Dan gestern trug, war neu.
","The coat that Dan wore yesterday was new.
","The coat that Dan took yesterday was new.
"
system1,4465,"Ich erinnerte ihn an das Haus, in dem er früher lebte.
","I reminded him of the house where he used to live.
","I reminded him to house, in what he lived once.
"
system1,4466,"Ich erinnerte ihn an das Haus, in dem er früher lebte.
","I reminded him of the house in which he lived earlier.
","I reminded it of the house, in which he lived in former times.
"
system1,4467,"Ich erinnerte ihn an das Haus, in dem er früher lebte.
","I reminded him of the house in which it lived formerly.
","i reminded him of this house, in which he previously lived.
"
system1,4468,"Er fragte sich, welches Auto er kaufen sollte.
","He wondered which car he was supposed to buy.
","He asked himself, which car he should buy.
"
system1,4469,"Ich wusste nicht, wer mich angerufen hatte.
","I didn't know who had called me.
","I did not know, who had called me.
"
system1,4470,"Ich wusste, dass Nixon nicht zurücktreten würde, weil meine Schwester es mir gesagt hat.
","I knew Nixon wouldn't resign because my sister worked in the White House and told me.
","I knew the fact that Nixon would not withdraw, because my sister in the white house worked and it to me said.
"
system1,4471,"Ich wusste, dass Nixon nicht zurücktreten würde, weil meine Schwester es mir gesagt hat.
","I knew that Nixon would not resign because my sister worked in the White House and said it to me.
","i knew that nixon would not resign, because my sister in the white house, and it worked to me has said.
"
system1,4472,"Ich wusste, dass sie nicht zur Arbeit kommt, weil sie krank ist.
","I knew she was not going to work because she is ill.
","I knew that she does not come to the work, because her suffer is.
"
system1,4473,"Ich wusste, dass sie nicht zur Arbeit kommt, weil sie krank ist.
","I knew she wasn't going to work because she's sick.
","I knew that they did not work because they are ill.
"
system1,4474,"Er traf den Ball, ließ den Schläger fallen und rannte zur ersten Base.
","He hit the ball, dropped the bat and ran to the first base.
","He met the ball, dropped the club, and ran to the first base.
"
system1,4475,"Er traf den Ball, ließ den Schläger fallen und rannte zur ersten Base.
","He met the ball, let the racquet fall and ran for the first base.
","He hit the ball, dropped the bat, and ran to first base.
"
system1,4476,"Ruf mich an, bevor du mich besuchst.
","Call me before you visit.
","Call me on, before you visit me.
"
system1,4477,"Ruf mich an, bevor du mich besuchst.
","Call me before you visit.
","Call Me Before you visit me.
"
system1,4478,"Ruf mich an, bevor du mich besuchst.
","Call me before you visit.
","Look at me before you visit me.
"
system1,4479,"Nichtsdestotrotz blieb er bei ihr.
","Nevertheless, he remained with her.
","He stayed with her.
"
system1,4480,"Nichtsdestotrotz blieb er bei ihr.
","Nevertheless, he stayed among her.
","Nevertheless he stayed with her.
"
system1,4481,"Nichtsdestotrotz blieb er bei ihr.
","Nonetheless, he stayed with her.
","Nevertheless it remained with it.
"
system1,4482,"Ich fragte Lisa, meine Schwester und Mia, ob sie mir helfen können.
","I asked Lisa, my sister and Mia, if they can help me.
","I asked Lisa, my sister, and Mia, if you can help me.
"
system1,4483,"Ich fragte Lisa, meine Schwester und Mia, ob sie mir helfen können.
","I asked Lisa, my sister and Mia whether they can help me.
","I asked Lisa, my sister, and Mia if they could help me.
"
system1,4484,"""Sie fliegt gerne nach Spanien"", erzählte er.
","“She likes to fly to Spain,” he said.
","She loves flying to Spain, he said.
"
system1,4485,"""Sie fliegt gerne nach Spanien"", erzählte er.
","""You like flying to Spain,"" he told.
","She likes to fly to Spain, he told me.
"
system1,4486,"""Sie fliegt gerne nach Spanien"", erzählte er.
","""She likes to fly to Spain,"" he tweeted.
","She likes to fly to Spain, he said.
"
system1,4487,"""Sie fliegt gerne nach Spanien"", erzählte er.
","""She loves flying to Spain,"" he said.
","“Gladly you to Spain” he flies, told.
"
system1,4488,"""Sie fliegt gerne nach Spanien"", erzählte er.
","""She likes to fly to Spain,"" he told.
","""she likes to fly to Spain"", he said.
"
system1,4489,"""Sie fliegt gerne nach Spanien"", erzählte er.
","""She likes to fly to Spain,"" he told me.
","′′ She likes to fly to Spain "", he said.
"
system1,4490,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""One congratulations on birthday!"" he said.
","Congratulations on your birthday! He said.
"
system1,4491,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Congratulations on your birthday!"" he said.
","Congratulations on the birthday! He said.
"
system1,4492,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""One congratulations on birthday!"" he said.
","""Congratulations on the birthday!"" He said.
"
system1,4493,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Congratulations on your birthday!"" he said.
","""Congratulations on birthday!"" He said.
"
system1,4494,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Congratulations on your birthday!"" he said.
","""Heartbreaking lucky into her birthday!"" He said.
"
system1,4495,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""One congratulations on birthday!"" he said.
","""Congratulations on the birthday!,"" he said.
"
system1,4496,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Happy Birthday!"" he said.
","""Happy birthday!"" He said.
"
system1,4497,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Congratulations on birthday!"" he said.
","“Congratulations on the birthday! ”, he said.
"
system1,4498,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""One congratulations on birthday!"" he said.
","""Happy birthday!"", he said.
"
system1,4499,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Congratulations on birthday!"" he said.
","“Congratulations on your birthday!” , he said.
"
system1,4500,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Congratulations on your birthday!"" he said.
","""Congratulations to my birthday!"" He said.
"
system1,4501,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Happy Birthday!"" he said.
","""Congratulations on your birthday!"" He said.
"
system1,4502,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Happy Birthday!"" he said.
","""Congratulations on your birthday!, ""he said.
"
system1,4503,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""One congratulations on birthday!"" he said.
",""" happy birthday to you!"", he said.
"
system1,4504,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Happy Birthday!"" he said.
","“Congratulations on the birthday!” , he said.
"
system1,4505,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Congratulations on birthday!"" he said.
","""Congratulations on your birthday,"" he said.
"
system1,4506,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Congratulations on birthday!"" he said.
","""Congratulations to birthday!"", he said.
"
system1,4507,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Congratulations on birthday!"" he said.
","""Congratulations on the birthday!"", he said.
"
system1,4508,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Congratulations on birthday!"" he said.
","′′ Happy birthday!"", he said.
"
system1,4509,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Congratulations on birthday!"" he said.
","""Happy birthday!, ""he said.
"
system1,4510,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Happy Birthday!"" he said.
","""Congratulations on the birthday! ""He said.
"
system1,4511,"""Herzlichen Glückwunsch zum Geburtstag!"", sagte er.
","""Happy Birthday!"" he said.
","""Happy birthday,"" he said.
"
system1,4512,"""Ich mag Vanilleeis"", meinte Lisa.
","""I like Vanilleeis,"" Lisa said.
","I like vanilla ice cream, Lisa said.
"
system1,4513,"""Ich mag Vanilleeis"", meinte Lisa.
","""I like vanilla ice,"" Lisa remarked.
","I like vanilla ice cream, Lisa remarked.
"
system1,4514,"""Ich mag Vanilleeis"", meinte Lisa.
","""I like vanilla ice cream,"" Lisa said.
","'i like vanilla ice cream, 'Lisa reasoned.
"
system1,4515,"""Ich mag Vanilleeis"", meinte Lisa.
","""I like Vanilleeis,"" she said.
","""I like vanilla ice cream"", Lisa said.
"
system1,4516,"""Ich mag Vanilleeis"", meinte Lisa.
","""I might,"" Tess said.
","“I like vanilla ice-cream”, meant Lisa.
"
system1,4517,"""Ich mag Vanilleeis"", meinte Lisa.
","""I like vanilla ice cream,"" Lisa opined.
","' I like vanilla ice cream, ' Lisa opined.
"
system1,4518,"""Ich mag Vanilleeis"", meinte Lisa.
","""I like vanilla ice cream,"" said Lisa.
","""I like vanilla"", said Lisa.
"
system1,4519,"""Ich mag Vanilleeis"", meinte Lisa.
","""I like vanilla ice,"" said Lisa.
","′′ I like vanilla ice cream "", Lisa said.
"
system1,4520,"""Wir haben den Film gesehen"", rief sie.
","""We saw the movie,"" she shouted.
","We've seen the movie, she said.
"
system1,4521,"""Wir haben den Film gesehen"", rief sie.
","""We have seen the film,"" she urged.
","We saw the film, she cried.
"
system1,4522,"""Wir haben den Film gesehen"", rief sie.
","""We saw the film,"" she cried.
","“We saw, called the film” them.
"
system1,4523,"""Wir haben den Film gesehen"", rief sie.
","""We have seen the film,"" she called.
","""we saw the movie"", called them.
"
system1,4524,"""Wir haben den Film gesehen"", rief sie.
","""We've seen the film,"" she implored.
","′′ We saw the movie "", she exclaimed.
"
system1,4525,"""Wir haben den Film gesehen"", rief sie.
","“We saw the movie,” she cried.
","We saw the film, she shouted.
"
system1,4526,"""Ich habe dich angerufen"", sagte er.
","""I've been calling you,"" he said.
","I called you, he said.
"
system1,4527,"""Ich habe dich angerufen"", sagte er.
","""I've call me,"" he said.
","I rang you, he said.
"
system1,4528,"""Ich habe dich angerufen"", sagte er.
","“I called you,” he said.
","“I called, said you” he.
"
system1,4529,"""Ich habe dich angerufen"", sagte er.
","""I phoned me,"" he said.
","""I called you"", he said.
"
system1,4530,"""Ich habe dich angerufen"", sagte er.
","""I called you,"" he said.
","′′ I called you "", he said.
"
system1,4531,"""Das Buch ist im Schrank"", antwortete sie.
","""The book is in the cupboard,"" she replied.
","The book is in the closet, she replied.
"
system1,4532,"""Das Buch ist im Schrank"", antwortete sie.
","""The book is in closet,"" she replied.
","“The book is in the cabinet”, answered it.
"
system1,4533,"""Das Buch ist im Schrank"", antwortete sie.
","""The book is in the cupboard,"" she answered.
","""the book is in the closet"", she answered.
"
system1,4534,"""Das Buch ist im Schrank"", antwortete sie.
","""The book is in the closet,"" she replied.
","′′ The book is in the closet "", she replied.
"
system1,4535,"""Wir können ein Eis essen"", meinte Sue.
","""We can have an ice cream,"" she said.
","We can eat an ice cream, Sue said.
"
system1,4536,"""Wir können ein Eis essen"", meinte Sue.
","""We can eat an ice,"" said Sue.
","We can eat an ice cream, Sue remarked.
"
system1,4537,"""Wir können ein Eis essen"", meinte Sue.
","""We can eat an ice cream,"" Sue reasoned.
","“We can eat an ice”, meant Sue.
"
system1,4538,"""Wir können ein Eis essen"", meinte Sue.
","""We can eat an ice cream,"" Sue said.
","""we can eat an ice cream"", said Sue.
"
system1,4539,"""Wir können ein Eis essen"", meinte Sue.
","""We can eat ice cream,"" said Sue.
","′′ We can eat ice cream "", Sue said.
"
system1,4540,"""Wir treffen uns um 6 Uhr"", sagte Tom.
","""We'll meet at 6: 00,"" Tom said.
","We'll meet at 6 o'clock, Tom said.
"
system1,4541,"""Wir treffen uns um 6 Uhr"", sagte Tom.
","""We meet at 6 o'clock,"" said Tom.
","We meet at 6 a.m., Tom said.
"
system1,4542,"""Wir treffen uns um 6 Uhr"", sagte Tom.
","“We'll meet at 6 o'clock,” Tom said.
","“We meet at 6 o'clock”, said Tom.
"
system1,4543,"""Wir treffen uns um 6 Uhr"", sagte Tom.
","""We arrive around 6 a.m.,"" Tom said.
","""we meet at 6 pm"", tom said.
"
system1,4544,"""Wir treffen uns um 6 Uhr"", sagte Tom.
","""We meet at six o'clock,"" said Tom.
","""We will meet at 6 a.m."" said Tom.
"
system1,4545,"""Wir treffen uns um 6 Uhr"", sagte Tom.
","""We'll meet at 6,"" Tom said.
","""We meet at 6 a.m."" said Tom.
"
system1,4546,"""Wir treffen uns um 6 Uhr"", sagte Tom.
","""We'll meet at 6pm,"" Tom said.
","′′ We meet at 6 pm "", Tom said.
"
system1,4547,"""Wir treffen uns um 6 Uhr"", sagte Tom.
","""We'll meet at 6 o'clock,"" Tom said.
","We meet at 6 o'clock, Tom said.
"
system1,4548,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""When are we supposed to meet?"" they asked.
","When shall we meet? They wanted to know.
"
system1,4549,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""When are we supposed to meet?"" they wanted to know.
","When are we going to meet? They wanted to know.
"
system1,4550,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""when should we meet?"" they wanted to know.
","""When are we supposed to meet?"" They wanted to know.
"
system1,4551,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""When are we supposed to meet?"" they wanted to know.
","""When should we meet?"" They wanted to know.
"
system1,4552,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""When shall we meet?"" they wanted to know.
","""Whether will we arrive ourselves?"" They know.
"
system1,4553,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""when should we meet?"" they wanted to know.
","""When should we meet?,"" they wanted to know.
"
system1,4554,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""When are we supposed to meet?"" they wanted to know.
","""When should we meet?"", They wanted to know.
"
system1,4555,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""When shall we meet?"" they wanted to know.
","“When are we to meet? ”, they wanted to know.
"
system1,4556,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""When are we supposed to meet?"" they wanted to know.
","""What time should we meet?"", you wanted to know.
"
system1,4557,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""When should we meet?"" they asked.
","“When shall we meet?” , they wanted to know.
"
system1,4558,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""when should we meet?"" they wanted to know.
","""How will we meet us?"" She wanted to know.
"
system1,4559,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""When are we supposed to meet?"" they wanted to know.
","""When are we going to meet?"" They wanted to know.
"
system1,4560,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""When should we meet?"" they asked.
","""When shall we meet?""you wanted to know.
"
system1,4561,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""When should we meet?"" they asked.
",""" when should we meet?"", you wanted to know.
"
system1,4562,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""When shall we meet?"" they wanted to know.
","“When should we meet?” , they wanted to know.
"
system1,4563,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""When are we supposed to meet?"" they wanted to know.
","′′ When should we meet?"", they wanted to know.
"
system1,4564,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""When should we meet?"" they asked.
","""When should we meet?""they wanted to know.
"
system1,4565,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""when should we meet?"" they wanted to know.
","""When should we meet? ""They wanted to know.
"
system1,4566,"""Wann sollen wir uns treffen?"", wollten sie wissen.
","""When are we supposed to meet?"" they asked.
","They wanted to know when we should meet.
"
system1,4567,"Er gedenkt seiner.
","He remembers him.
","He commemorates his.
"
system1,4568,"Er gedenkt seiner.
","He remembers him.
","He remembers his.
"
system1,4569,"Er gedenkt seiner.
","He remembers him.
","He intends to do so.
"
system1,4570,"Er gedenkt seiner.
","He commemorates him.
","He's reminding him.
"
system1,4571,"Er gedenkt seiner.
","He remembers him.
","He thinks of its.
"
system1,4572,"Er gedenkt seiner.
","He commemorates him.
","He commemorates his death.
"
system1,4573,"Er gedenkt seiner.
","He commemorates him.
","He remembers it.
"
system1,4574,"Er gedenkt seiner.
","He commemorates him.
","He remembers his family.
"
system1,4575,"Er gedenkt seiner.
","He commemorates him.
","He remembers his mother.
"
system1,4576,"Er gedenkt seiner.
","He commemorates him.
","He's planning on him.
"
system1,4577,"Er gedenkt seiner.
","He remembers him.
","He remembered his.
"
system1,4578,"Er gedenkt seiner.
","He remembers him.
","He is commemorating his birth.
"
system1,4579,"Er gedenkt seiner.
","He commemorates him.
","It remembers him.
"
system1,4580,"Er gedenkt seiner.
","He remembers him.
","It intends to do so.
"
system1,4581,"Lena konnte dem Ball nicht mehr ausweichen.
","Lena could not avoid the ball anymore.
","Lena could not evade to the ball any longer.
"
system1,4582,"Die harte Arbeit strengt Peter an.
","The hard work puts a strain on Peter.
","The hard work tightens Peter.
"
system1,4583,"Die harte Arbeit strengt Peter an.
","The hard work puts a strain on Peter.
","The hard work is tightening Peter.
"
system1,4584,"Die harte Arbeit strengt Peter an.
","Peter is exhausted by the hard work.
","The hard work is hard on Peter.
"
system1,4585,"Die harte Arbeit strengt Peter an.
","The hard work strains Peter.
","The hard work is very hard for Peter.
"
system1,4586,"Die harte Arbeit strengt Peter an.
","The hard work exerts Peter.
","The hard work is a strain on Peter.
"
system1,4587,"Die harte Arbeit strengt Peter an.
","The hard work strains Peter.
","The hard work of trying Peter.
"
system1,4588,"Die harte Arbeit strengt Peter an.
","The hard work puts a strain on Peter.
","The hard work is hard for Peter.
"
system1,4589,"Die harte Arbeit strengt Peter an.
","Peter is exhausted by the hard work.
","The hard work is being done by Peter.
"
system1,4590,"Die harte Arbeit strengt Peter an.
","The hard work strains Peter.
","The hard work Peter is putting in.
"
system1,4591,"Die harte Arbeit strengt Peter an.
","The hard work puts a strain on Peter.
","Peter is doing the hard work.
"
system1,4592,"Die harte Arbeit strengt Peter an.
","The hard work strains Peter.
","The hard work is put to Peter's work.
"
system1,4593,"Die harte Arbeit strengt Peter an.
","Peter is exhausted by the hard work.
","The hard work goes to Peter.
"
system1,4594,"Die harte Arbeit strengt Peter an.
","The hard work puts a strain on Peter.
","The hard work is Peter's.
"
system1,4595,"Die harte Arbeit strengt Peter an.
","The hard work puts a strain on Peter.
","The hard work is strengt Peter.
"
system1,4596,"Die harte Arbeit strengt Peter an.
","The hard work exerts Peter.
","Peter's hard work is working hard.
"
system1,4597,"Die harte Arbeit strengt Peter an.
","The hard work strains Peter.
","The hard work streamlines Peter.
"
system1,4598,"Die harte Arbeit strengt Peter an.
","The hard work strains Peter.
","The hard work was strengthened by Peter.
"
system1,4599,"Die harte Arbeit strengt Peter an.
","The hard work exerts Peter.
","The hard work strictes Peter.
"
system1,4600,"Die harte Arbeit strengt Peter an.
","The hard work puts a strain on Peter.
","Peter is hurting the hard work.
"
system1,4601,"Die harte Arbeit strengt Peter an.
","The hard work exerts Peter.
","The hard work starts with Peter.
"
system1,4602,"Die harte Arbeit strengt Peter an.
","The hard work exerts Peter.
","The hard work is Peter.
"
system1,4603,"Die harte Arbeit strengt Peter an.
","The hard work strains Peter.
","The hard work is trying Peter.
"
system1,4604,"Die harte Arbeit strengt Peter an.
","Peter is exhausted by the hard work.
","Peter is working hard.
"
system1,4605,"Die harte Arbeit strengt Peter an.
","Peter is exhausted by the hard work.
","The hard work strikes Peter.
"
system1,4606,"Die harte Arbeit strengt Peter an.
","The hard work puts a strain on Peter.
","The hard work stricter Peter.
"
system1,4607,"Ich erinnere mich seiner.
","I remember him. I remember him.
","I remember his.
"
system1,4608,"Ich erinnere mich seiner.
","I remember him. I remember him.
","I remember its.
"
system1,4609,"Ich erinnere mich seiner.
","I remember him. I remember him.
","I remember of his.
"
system1,4610,"Ich erinnere mich seiner.
","I remember him. I remember him.
","I remember one of his friends.
"
system1,4611,"Ich erinnere mich seiner.
","I remember him. I remember him.
","i would like to remind me of his.
"
system1,4612,"Ich erinnere mich seiner.
","I remember him. I remember him.
","I remember in his voice.
"
system1,4613,"Ich erinnere mich seiner.
","I remember him.
","I remember his speech.
"
system1,4614,"Der Manager überredet den Präsidenten.
","The manager persuaded the president.
","The manager is overreacting the president.
"
system1,4615,"Der Manager überredet den Präsidenten.
","The manager persuaded the president.
","The manager is talking to the president.
"
system1,4616,"Der Manager überredet den Präsidenten.
","The manager persuaded the president.
","The manager talks to the President.
"
system1,4617,"Die Kinder müssen dem Lehrer gehorchen.
","Children must obey the teacher.
","The children must suffice for the teacher.
"
system1,4618,"Lena und Tim versicherten sich ihrer gegenseitigen Zuneigung.
","Lena and Tim assured each other of their affection.
","Lena and Tim assured themselves of their mutual affection.
"
system1,4619,"Lena und Tim versicherten sich ihrer gegenseitigen Zuneigung.
","Lena and Tim assured each other of their mutual sympathy.
","Lena and Tim insured their mutual affection.
"
system1,4620,"Lena und Tim versicherten sich ihrer gegenseitigen Zuneigung.
","Lena and Tim assured each other of their mutual affection.
","Lena and Tim made sure of their mutual affection.
"
system1,4621,"Lena und Tim versicherten sich ihrer gegenseitigen Zuneigung.
","Lena and Tim assured each other of their affection.
","Lena and Tim assured their mutual affection.
"
system1,4622,"Lena und Tim versicherten sich ihrer gegenseitigen Zuneigung.
","Lena and Tim assured each other of their mutual sympathy.
","Lena and Tim reassured themselves of their mutual affection.
"
system1,4623,"Lena und Tim versicherten sich ihrer gegenseitigen Zuneigung.
","Lena and Tim assured each other of their mutual sympathy.
","Lena and Tim pledged their mutual affection.
"
system1,4624,"Lena und Tim versicherten sich ihrer gegenseitigen Zuneigung.
","Lena and Tim assured each other of their mutual affection.
","Lena and Tim insured of their mutual affection.
"
system1,4625,"Lena und Tim versicherten sich ihrer gegenseitigen Zuneigung.
","Lena and Tim assured each other of their affection.
","Lena and Tim secured their mutual affection.
"
system1,4626,"Man verdächtigte Lena der Spionage.
","Lena was suspected of spying.
","One suspected Lena of espionage.
"
system1,4627,"Man verdächtigte Lena der Spionage.
","They suspected Lena of espionage.
","It is suspected Lena of espionage.
"
system1,4628,"Man verdächtigte Lena der Spionage.
","Lena was suspected of espionage
","Lena suspected of espionage.
"
system1,4629,"Man verdächtigte Lena der Spionage.
","Lena was suspected of espionage.
","One suspected Lena of Spionage.
"
system1,4630,"Der Angeklagte wurde der Lüge überführt.
","The defendant was convicted of lying.
","The defendant was transferred to lie.
"
system1,4631,"Der Angeklagte wurde der Lüge überführt.
","The defendant was convicted of lying.
","The defendant was transferred to the lie.
"
system1,4632,"Der Angeklagte wurde der Lüge überführt.
","The defendant was convicted of lying.
","The accused was transferred to the lie.
"
system1,4633,"Der Angeklagte wurde der Lüge überführt.
","The accused was convicted of lying.
","The accused was transferred of the lie.
"
system1,4634,"Der Angeklagte wurde der Lüge überführt.
","The defendant was convicted of lying.
","The defendant was transferred to the falsehood.
"
system1,4635,"Der Angeklagte wurde der Lüge überführt.
","The accused was convicted of lying.
","The defendant was handed the lie.
"
system1,4636,"Der Angeklagte wurde der Lüge überführt.
","The defendant was convicted of lying.
","the defendants, it has been transferred to the lie.
"
system1,4637,"Der Angeklagte wurde der Lüge überführt.
","The defendant was convicted of lying.
","The accused was accused of lying.
"
system1,4638,"Der Angeklagte wurde der Lüge überführt.
","The accused was convicted of lying.
","The defendant was convicted of the lie.
"
system1,4639,"Der Angeklagte wurde der Lüge überführt.
","The accused was convicted of lying.
","The defendant was brought up to lie.
"
system1,4640,"Der Angeklagte wurde der Lüge überführt.
","The defendant was convicted of lying.
","The accused has been transferred to the lie.
"
system1,4641,"Der Manager verdächtigt den Präsidenten des Diebstahls.
","The manager suspects the president of theft.
","The manager suspects the president the theft.
"
system1,4642,"Das Paket ließ sich gut packen.
","The Package was nice to pack.
","The package was packed well.
"
system1,4643,"Das Paket ließ sich gut packen.
","The package could be packed well.
","The package was well packed.
"
system1,4644,"Das Paket ließ sich gut packen.
","The Package was nice to pack.
","The package was well packaged.
"
system1,4645,"Das Paket ließ sich gut packen.
","The package could be packed well.
","The package was a good one.
"
system1,4646,"Das Paket ließ sich gut packen.
","The Package was nice to pack.
","The package was good packing.
"
system1,4647,"Das Paket ließ sich gut packen.
","The package could be packed well.
","The package was well received.
"
system1,4648,"Die Creme lässt sich gut verteilen.
","The cream is easy to spread.
","The cream can be well distributed.
"
system1,4649,"Die Creme lässt sich gut verteilen.
","The cream can be easily distributed.
","The Cream can be distributed well.
"
system1,4650,"Die Creme lässt sich gut verteilen.
","The cream spreads easily.
","The cream is well distributed.
"
system1,4651,"Das Fahrrad trägt sich nicht gut.
","The bike doesn't carry well.
","The bike is not wearing well.
"
system1,4652,"Das Fahrrad trägt sich nicht gut.
","The bike doesn't carry well.
","The bike doesn't carry itself well.
"
system1,4653,"Das Fahrrad trägt sich nicht gut.
","The bike does not carry well.
","The bike does not wear well.
"
system1,4654,"Das Fahrrad trägt sich nicht gut.
","The bike doesn't carry well.
","The bike doesn't wear well.
"
